file,action,doc_type,product,asset_type,manufacturer,title,pages,confidence,source,notes
tech-3709D-04RL.pdf,leave,(no text),tech 3709D 04RL,document,,Tech 3709D 04Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709D-06FL.pdf,leave,(no text),tech 3709D 06FL,document,,Tech 3709D 06Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709D-06RL.pdf,leave,(no text),tech 3709D 06RL,document,,Tech 3709D 06Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709D-10FL.pdf,leave,(no text),tech 3709D 10FL,document,,Tech 3709D 10Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709D-10RL.pdf,leave,(no text),tech 3709D 10RL,document,,Tech 3709D 10Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709D-16FL.pdf,leave,(no text),tech 3709D 16FL,document,,Tech 3709D 16Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709D-16RL.pdf,leave,(no text),tech 3709D 16RL,document,,Tech 3709D 16Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709S-02FL.pdf,leave,(no text),tech 3709S 02FL,document,,Tech 3709S 02Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709S-02RL.pdf,leave,(no text),tech 3709S 02RL,document,,Tech 3709S 02Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709S-07FL.pdf,leave,(no text),tech 3709S 07FL,document,,Tech 3709S 07Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3709S-07RL.pdf,leave,(no text),tech 3709S 07RL,document,,Tech 3709S 07Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-06FL.pdf,leave,(no text),tech 3710D 06FL,document,,Tech 3710D 06Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-06RL.pdf,leave,(no text),tech 3710D 06RL,document,,Tech 3710D 06Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-07FL.pdf,leave,(no text),tech 3710D 07FL,document,,Tech 3710D 07Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-07RL.pdf,leave,(no text),tech 3710D 07RL,document,,Tech 3710D 07Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-08FL.pdf,leave,(no text),tech 3710D 08FL,document,,Tech 3710D 08Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-08RL.pdf,leave,(no text),tech 3710D 08RL,document,,Tech 3710D 08Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-09FL.pdf,leave,(no text),tech 3710D 09FL,document,,Tech 3710D 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-09RL.pdf,leave,(no text),tech 3710D 09RL,document,,Tech 3710D 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-18FL.pdf,leave,(no text),tech 3710D 18FL,document,,Tech 3710D 18Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-18RL.pdf,leave,(no text),tech 3710D 18RL,document,,Tech 3710D 18Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-4PFL.pdf,leave,(no text),tech 3710D 4PFL,document,,Tech 3710D 4Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710D-4PRL.pdf,leave,(no text),tech 3710D 4PRL,document,,Tech 3710D 4Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710DA-09FL.pdf,leave,(no text),tech 3710DA 09FL,document,,Tech 3710Da 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710DA-09RL.pdf,leave,(no text),tech 3710DA 09RL,document,,Tech 3710Da 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710DA-10FL.pdf,leave,(no text),tech 3710DA 10FL,document,,Tech 3710Da 10Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710DA-10RL.pdf,leave,(no text),tech 3710DA 10RL,document,,Tech 3710Da 10Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-01FL.pdf,leave,(no text),tech 3710S 01FL,document,,Tech 3710S 01Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-01RL.pdf,leave,(no text),tech 3710S 01RL,document,,Tech 3710S 01Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-03FL.pdf,leave,(no text),tech 3710S 03FL,document,,Tech 3710S 03Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-03RL.pdf,leave,(no text),tech 3710S 03RL,document,,Tech 3710S 03Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-04FL.pdf,leave,(no text),tech 3710S 04FL,document,,Tech 3710S 04Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-04RL.pdf,leave,(no text),tech 3710S 04RL,document,,Tech 3710S 04Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-08FL.pdf,leave,(no text),tech 3710S 08FL,document,,Tech 3710S 08Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-08RL.pdf,leave,(no text),tech 3710S 08RL,document,,Tech 3710S 08Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-2PFL.pdf,leave,(no text),tech 3710S 2PFL,document,,Tech 3710S 2Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710S-2PRL.pdf,leave,(no text),tech 3710S 2PRL,document,,Tech 3710S 2Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710SA-04FL.pdf,leave,(no text),tech 3710SA 04FL,document,,Tech 3710Sa 04Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3710SA-04RL.pdf,leave,(no text),tech 3710SA 04RL,document,,Tech 3710Sa 04Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-05FL.pdf,leave,(no text),tech 3711D 05FL,document,,Tech 3711D 05Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-05RL.pdf,leave,(no text),tech 3711D 05RL,document,,Tech 3711D 05Rl,,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-09FL.pdf,leave,(no text),tech 3711D 09FL,document,,Tech 3711D 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-09RL.pdf,leave,(no text),tech 3711D 09RL,document,,Tech 3711D 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-10FL.pdf,leave,(no text),tech 3711D 10FL,document,,Tech 3711D 10Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-10RL.pdf,leave,(no text),tech 3711D 10RL,document,,Tech 3711D 10Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-15FL.pdf,leave,(no text),tech 3711D 15FL,document,,Tech 3711D 15Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-15RL.pdf,leave,(no text),tech 3711D 15RL,document,,Tech 3711D 15Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-19FL.pdf,leave,(no text),tech 3711D 19FL,document,,Tech 3711D 19Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-19RL.pdf,leave,(no text),tech 3711D 19RL,document,,Tech 3711D 19Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-20FL.pdf,leave,(no text),tech 3711D 20FL,document,,Tech 3711D 20Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-20RL.pdf,leave,(no text),tech 3711D 20RL,document,,Tech 3711D 20Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-4PFL.pdf,leave,(no text),tech 3711D 4PFL,document,,Tech 3711D 4Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711D-4PRL.pdf,leave,(no text),tech 3711D 4PRL,document,,Tech 3711D 4Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-02FL.pdf,leave,(no text),tech 3711S 02FL,document,,Tech 3711S 02Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-02RL.pdf,leave,(no text),tech 3711S 02RL,document,,Tech 3711S 02Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-04FL.pdf,leave,(no text),tech 3711S 04FL,document,,Tech 3711S 04Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-04RL.pdf,leave,(no text),tech 3711S 04RL,document,,Tech 3711S 04Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-09FL.pdf,leave,(no text),tech 3711S 09FL,document,,Tech 3711S 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-09RL.pdf,leave,(no text),tech 3711S 09RL,document,,Tech 3711S 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-2PFL.pdf,leave,(no text),tech 3711S 2PFL,document,,Tech 3711S 2Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3711S-2PRL.pdf,leave,(no text),tech 3711S 2PRL,document,,Tech 3711S 2Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-05FL.pdf,leave,(no text),tech 3712D 05FL,document,,Tech 3712D 05Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-05RL.pdf,leave,(no text),tech 3712D 05RL,document,,Tech 3712D 05Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-10FL.pdf,leave,(no text),tech 3712D 10FL,document,,Tech 3712D 10Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-10RL.pdf,leave,(no text),tech 3712D 10RL,document,,Tech 3712D 10Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-11FL.pdf,leave,(no text),tech 3712D 11FL,document,,Tech 3712D 11Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-11RL.pdf,leave,(no text),tech 3712D 11RL,document,,Tech 3712D 11Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-12FL.pdf,leave,(no text),tech 3712D 12FL,document,,Tech 3712D 12Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-12RL.pdf,leave,(no text),tech 3712D 12RL,document,,Tech 3712D 12Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-22FL.pdf,leave,(no text),tech 3712D 22FL,document,,Tech 3712D 22Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-22RL.pdf,leave,(no text),tech 3712D 22RL,document,,Tech 3712D 22Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-4PFL.pdf,leave,(no text),tech 3712D 4PFL,document,,Tech 3712D 4Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712D-4PRL.pdf,leave,(no text),tech 3712D 4PRL,document,,Tech 3712D 4Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712S-02FL.pdf,leave,(no text),tech 3712S 02FL,document,,Tech 3712S 02Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712S-02RL.pdf,leave,(no text),tech 3712S 02RL,document,,Tech 3712S 02Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712S-10FL.pdf,leave,(no text),tech 3712S 10FL,document,,Tech 3712S 10Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712S-10RL.pdf,leave,(no text),tech 3712S 10RL,document,,Tech 3712S 10Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712S-2PFL.pdf,leave,(no text),tech 3712S 2PFL,document,,Tech 3712S 2Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3712S-2PRL.pdf,leave,(no text),tech 3712S 2PRL,document,,Tech 3712S 2Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-07FL.pdf,leave,(no text),tech 3713D 07FL,document,,Tech 3713D 07Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-07RL.pdf,leave,(no text),tech 3713D 07RL,document,,Tech 3713D 07Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-11FL.pdf,leave,(no text),tech 3713D 11FL,document,,Tech 3713D 11Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-11RL.pdf,leave,(no text),tech 3713D 11RL,document,,Tech 3713D 11Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-12FL.pdf,leave,(no text),tech 3713D 12FL,document,,Tech 3713D 12Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-13FL.pdf,leave,(no text),tech 3713D 13FL,document,,Tech 3713D 13Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-13RL.pdf,leave,(no text),tech 3713D 13RL,document,,Tech 3713D 13Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-14FL.pdf,leave,(no text),tech 3713D 14FL,document,,Tech 3713D 14Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-14RL.pdf,leave,(no text),tech 3713D 14RL,document,,Tech 3713D 14Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-24FL.pdf,leave,(no text),tech 3713D 24FL,document,,Tech 3713D 24Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713D-24RL.pdf,leave,(no text),tech 3713D 24RL,document,,Tech 3713D 24Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-03FL.pdf,leave,(no text),tech 3713S 03FL,document,,Tech 3713S 03Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-03RL.pdf,leave,(no text),tech 3713S 03RL,document,,Tech 3713S 03Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-05FL.pdf,leave,(no text),tech 3713S 05FL,document,,Tech 3713S 05Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-05RL.pdf,leave,(no text),tech 3713S 05RL,document,,Tech 3713S 05Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-06FL.pdf,leave,(no text),tech 3713S 06FL,document,,Tech 3713S 06Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-06RL.pdf,leave,(no text),tech 3713S 06RL,document,,Tech 3713S 06Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-11FL.pdf,leave,(no text),tech 3713S 11FL,document,,Tech 3713S 11Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3713S-11RL.pdf,leave,(no text),tech 3713S 11RL,document,,Tech 3713S 11Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-07FL.pdf,leave,(no text),tech 3714D 07FL,document,,Tech 3714D 07Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-07RL.pdf,leave,(no text),tech 3714D 07RL,document,,Tech 3714D 07Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-13FL.pdf,leave,(no text),tech 3714D 13FL,document,,Tech 3714D 13Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-13RL.pdf,leave,(no text),tech 3714D 13RL,document,,Tech 3714D 13Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-14FL.pdf,leave,(no text),tech 3714D 14FL,document,,Tech 3714D 14Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-14RL.pdf,leave,(no text),tech 3714D 14RL,document,,Tech 3714D 14Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-15FL.pdf,leave,(no text),tech 3714D 15FL,document,,Tech 3714D 15Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-15RL.pdf,leave,(no text),tech 3714D 15RL,document,,Tech 3714D 15Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-16FL.pdf,leave,(no text),tech 3714D 16FL,document,,Tech 3714D 16Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-16RL.pdf,leave,(no text),tech 3714D 16RL,document,,Tech 3714D 16Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-26FL.pdf,leave,(no text),tech 3714D 26FL,document,,Tech 3714D 26Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714D-26RL.pdf,leave,(no text),tech 3714D 26RL,document,,Tech 3714D 26Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-03FL.pdf,leave,(no text),tech 3714S 03FL,document,,Tech 3714S 03Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-03RL.pdf,leave,(no text),tech 3714S 03RL,document,,Tech 3714S 03Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-06FL.pdf,leave,(no text),tech 3714S 06FL,document,,Tech 3714S 06Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-06RL.pdf,leave,(no text),tech 3714S 06RL,document,,Tech 3714S 06Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-12FL.pdf,leave,(no text),tech 3714S 12FL,document,,Tech 3714S 12Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-12RL.pdf,leave,(no text),tech 3714S 12RL,document,,Tech 3714S 12Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-2PFL.pdf,leave,(no text),tech 3714S 2PFL,document,,Tech 3714S 2Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3714S-2PRL.pdf,leave,(no text),tech 3714S 2PRL,document,,Tech 3714S 2Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-37151.pdf,rebrand,spec sheet,37151,spec-sheet,,12,1,0.0,llm,
tech-37155.pdf,rebrand,spec sheet,37155,spec-sheet,,12,1,0.0,llm,
tech-37158.pdf,rebrand,spec sheet,37158,spec-sheet,,12“ Wide Double Tier ’S’ Style Designer Wood Locker - Model #37158,1,1.0,llm,
tech-3715D-09FL.pdf,leave,(no text),tech 3715D 09FL,document,,Tech 3715D 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-09RL.pdf,leave,(no text),tech 3715D 09RL,document,,Tech 3715D 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-13FL.pdf,leave,(no text),tech 3715D 13FL,document,,Tech 3715D 13Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-13RL.pdf,leave,(no text),tech 3715D 13RL,document,,Tech 3715D 13Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-16FL.pdf,leave,(no text),tech 3715D 16FL,document,,Tech 3715D 16Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-16RL.pdf,leave,(no text),tech 3715D 16RL,document,,Tech 3715D 16Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-17FL.pdf,leave,(no text),tech 3715D 17FL,document,,Tech 3715D 17Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-17RL.pdf,leave,(no text),tech 3715D 17RL,document,,Tech 3715D 17Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-18FL.pdf,leave,(no text),tech 3715D 18FL,document,,Tech 3715D 18Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-18RL.pdf,leave,(no text),tech 3715D 18RL,document,,Tech 3715D 18Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-28FL.pdf,leave,(no text),tech 3715D 28FL,document,,Tech 3715D 28Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715D-28RL.pdf,leave,(no text),tech 3715D 28RL,document,,Tech 3715D 28Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-04FL.pdf,leave,(no text),tech 3715S 04FL,document,,Tech 3715S 04Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-04RL.pdf,leave,(no text),tech 3715S 04RL,document,,Tech 3715S 04Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-06FL.pdf,leave,(no text),tech 3715S 06FL,document,,Tech 3715S 06Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-06RL.pdf,leave,(no text),tech 3715S 06RL,document,,Tech 3715S 06Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-07FL.pdf,leave,(no text),tech 3715S 07FL,document,,Tech 3715S 07Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-07RL.pdf,leave,(no text),tech 3715S 07RL,document,,Tech 3715S 07Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-08FL.pdf,leave,(no text),tech 3715S 08FL,document,,Tech 3715S 08Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-08RL.pdf,leave,(no text),tech 3715S 08RL,document,,Tech 3715S 08Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-13FL.pdf,leave,(no text),tech 3715S 13FL,document,,Tech 3715S 13Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-13RL.pdf,leave,(no text),tech 3715S 13RL,document,,Tech 3715S 13Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-3PFL.pdf,leave,(no text),tech 3715S 3PFL,document,,Tech 3715S 3Pfl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3715S-3PRL.pdf,leave,(no text),tech 3715S 3PRL,document,,Tech 3715S 3Prl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-37161.pdf,leave,(no text),tech 37161,document,,Tech 37161,1,0.0,fallback,no extractable text — review (may need OCR)
tech-37165.pdf,rebrand,spec sheet,37165,spec-sheet,,12“ Wide Double Tier ’S’ Style Designer Wood Locker - Model #37165,1,1.0,llm,
tech-37168.pdf,leave,(no text),tech 37168,document,,Tech 37168,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-07FL.pdf,leave,(no text),tech 3716D 07FL,document,,Tech 3716D 07Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-07RL.pdf,leave,(no text),tech 3716D 07RL,document,,Tech 3716D 07Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-09FL.pdf,leave,(no text),tech 3716D 09FL,document,,Tech 3716D 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-09RL.pdf,leave,(no text),tech 3716D 09RL,document,,Tech 3716D 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-19FL.pdf,leave,(no text),tech 3716D 19FL,document,,Tech 3716D 19Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-19RL.pdf,leave,(no text),tech 3716D 19RL,document,,Tech 3716D 19Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-20FL.pdf,leave,(no text),tech 3716D 20FL,document,,Tech 3716D 20Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716D-20RL.pdf,leave,(no text),tech 3716D 20RL,document,,Tech 3716D 20Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716S-03FL.pdf,leave,(no text),tech 3716S 03FL,document,,Tech 3716S 03Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716S-03RL.pdf,leave,(no text),tech 3716S 03RL,document,,Tech 3716S 03Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716S-04FL.pdf,leave,(no text),tech 3716S 04FL,document,,Tech 3716S 04Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716S-04RL.pdf,leave,(no text),tech 3716S 04RL,document,,Tech 3716S 04Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716S-09FL.pdf,leave,(no text),tech 3716S 09FL,document,,Tech 3716S 09Fl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3716S-09RL.pdf,leave,(no text),tech 3716S 09RL,document,,Tech 3716S 09Rl,1,0.0,fallback,no extractable text — review (may need OCR)
tech-37351.pdf,rebrand,spec sheet,37351,spec-sheet,,12“ Wide Double Tier ’S’ Style Designer Wood Locker – 3 Wide (6) Locker Compartments,1,1.0,llm,
tech-37355.pdf,rebrand,spec sheet,37355,spec-sheet,,12– Wide Double Tier ’S’ Style Designer Wood Locker – 3 Wide (6) Locker Compartments,1,1.0,llm,
tech-37358.pdf,rebrand,spec sheet,12“ WIDE DOUBLE TIER ’S’ STYLE DESIGNER WOOD LOCKER – 3 WIDE (6) LOCKER COMPARTMENTS,spec-sheet,,Designer Wood Locker Specifications,1,1.0,llm,
tech-37361.pdf,leave,(no text),tech 37361,document,,Tech 37361,1,0.0,fallback,no extractable text — review (may need OCR)
tech-37365.pdf,rebrand,spec sheet,37365,spec-sheet,,12– Wide Double Tier ’S’ Style Designer Wood Locker – 3 Wide (6) Locker Compartments,1,1.0,llm,
tech-37368.pdf,leave,(no text),tech 37368,document,,Tech 37368,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3804D.pdf,leave,(no text),tech 3804D,document,,Tech 3804D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3804S.pdf,leave,(no text),tech 3804S,document,,Tech 3804S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3806D.pdf,leave,(no text),tech 3806D,document,,Tech 3806D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3806S.pdf,leave,(no text),tech 3806S,document,,Tech 3806S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3808D.pdf,leave,(no text),tech 3808D,document,,Tech 3808D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3808S.pdf,leave,(no text),tech 3808S,document,,Tech 3808S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3810D.pdf,leave,(no text),tech 3810D,document,,Tech 3810D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3810S.pdf,leave,(no text),tech 3810S,document,,Tech 3810S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3812D.pdf,leave,(no text),tech 3812D,document,,Tech 3812D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3812S.pdf,leave,(no text),tech 3812S,document,,Tech 3812S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3813D.pdf,leave,(no text),tech 3813D,document,,Tech 3813D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3814D.pdf,leave,(no text),tech 3814D,document,,Tech 3814D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3814S.pdf,leave,(no text),tech 3814S,document,,Tech 3814S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3815D.pdf,leave,(no text),tech 3815D,document,,Tech 3815D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3815S.pdf,leave,(no text),tech 3815S,document,,Tech 3815S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3816D.pdf,leave,(no text),tech 3816D,document,,Tech 3816D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3816S.pdf,leave,(no text),tech 3816S,document,,Tech 3816S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3904D.pdf,leave,(no text),tech 3904D,document,,Tech 3904D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3904S.PDF,leave,(no text),tech 3904S,document,,Tech 3904S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3905S.pdf,leave,(no text),tech 3905S,document,,Tech 3905S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3906D.pdf,leave,(no text),tech 3906D,document,,Tech 3906D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3906S.pdf,leave,(no text),tech 3906S,document,,Tech 3906S,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3908D.pdf,leave,(no text),tech 3908D,document,,Tech 3908D,1,0.0,fallback,no extractable text — review (may need OCR)
tech-3908S.pdf,leave,(no text),tech 3908S,document,,Tech 3908S,1,0.0,fallback,no extractable text — review (may need OCR)
